archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;average_count_overall;total_decks_in_archetype;percentage_in_archetype;set_code;set_number;rarity;type;image_url;is_ace_spec;meta
Okidogi Barbaracle;Bloodmoon Ursaluna;PRE 54;19;2;18;1,06;1,06;18;100,0;PRE;54;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_054_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Shaymin;DRI 10;8;1;8;1,0;0,44;18;44,44;DRI;10;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Lillie's Determination;MEG 119;71;4;18;3,94;3,94;18;100,0;MEG;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Boss's Orders;MEG 114;57;4;18;3,17;3,17;18;100,0;MEG;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Tarragon;POR 85;40;3;18;2,22;2,22;18;100,0;POR;85;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_085_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Morty's Conviction;TEF 155;19;2;12;1,58;1,06;18;66,67;TEF;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Brock's Scouting;JTG 146;2;1;2;1,0;0,11;18;11,11;JTG;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Fighting Gong;MEG 116;72;4;18;4,0;4,0;18;100,0;MEG;116;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_116_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Premium Power Pro;MEG 124;11;4;4;2,75;0,61;18;22,22;MEG;124;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_124_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Poké Pad;POR 81;71;4;18;3,94;3,94;18;100,0;POR;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Night Stretcher;ASC 196;38;4;18;2,11;2,11;18;100,0;ASC;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Crushing Hammer;POR 71;4;2;2;2,0;0,22;18;11,11;POR;71;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_071_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Megaton Blower;SSP 182;1;1;1;1,0;0,06;18;5,56;SSP;182;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_182_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Switch;MEG 130;2;1;2;1,0;0,11;18;11,11;MEG;130;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_130_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Energy Retrieval;SVI 171;8;1;8;1,0;0,44;18;44,44;SVI;171;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_171_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Air Balloon;ASC 181;41;3;18;2,28;2,28;18;100,0;ASC;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Brave Bangle;WHT 80;3;1;3;1,0;0,17;18;16,67;WHT;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Fighting Energy;MEE 6;148;11;18;8,22;8,22;18;100,0;MEE;6;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_006_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Prism Energy;ASC 216;72;4;18;4,0;4,0;18;100,0;ASC;216;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_216_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Rocky Fighting Energy;POR 87;4;2;3;1,33;0,22;18;16,67;POR;87;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_087_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Patrat;CRI 70;4;1;4;1,0;0,22;18;22,22;CRI;70;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_070_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Moltres;PFL 14;11;1;11;1,0;0,61;18;61,11;PFL;14;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_014_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Ciphermaniac's Codebreaking;TEF 145;2;1;2;1,0;0,11;18;11,11;TEF;145;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Special Red Card;CRI 82;9;1;9;1,0;0,5;18;50,0;CRI;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Pokégear 3.0;SVI 186;11;2;8;1,38;0,61;18;44,44;SVI;186;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Battle Cage;PFL 85;40;4;14;2,86;2,22;18;77,78;PFL;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Legacy Energy;TWM 167;15;1;15;1,0;0,83;18;83,33;TWM;167;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Cornerstone Mask Ogerpon ex;TWM 112;6;1;6;1,0;0,33;18;33,33;TWM;112;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_112_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Colress's Tenacity;SFA 57;4;2;3;1,33;0,22;18;16,67;SFA;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Kieran;TWM 154;2;1;2;1,0;0,11;18;11,11;TWM;154;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_154_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Hassel;TWM 151;2;1;2;1,0;0,11;18;11,11;TWM;151;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_151_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Gwynn;PBL 78;5;2;4;1,25;0,28;18;22,22;PBL;78;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PBL/PBL_078_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Lana's Aid;TWM 155;2;1;2;1,0;0,11;18;11,11;TWM;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Munkidori;TWM 95;9;3;7;1,29;0,5;18;38,89;TWM;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Genesect;SFA 40;8;1;8;1,0;0,44;18;44,44;SFA;40;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_040_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Judge;POR 76;10;2;5;2,0;0,56;18;27,78;POR;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Xerosic's Machinations;SFA 64;3;1;3;1,0;0,17;18;16,67;SFA;64;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_064_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Darkness Energy;MEE 7;10;3;7;1,43;0,56;18;38,89;MEE;7;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_007_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Deluxe Bomb;SCR 134;1;1;1;1,0;0,06;18;5,56;SCR;134;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_134_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Crispin;SCR 133;4;2;2;2,0;0,22;18;11,11;SCR;133;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Team Rocket's Watchtower;DRI 180;2;2;1;2,0;0,11;18;5,56;DRI;180;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_180_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Lucky Helmet;TWM 158;1;1;1;1,0;0,06;18;5,56;TWM;158;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_158_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Great Tusk;TEF 96;1;1;1;1,0;0,06;18;5,56;TEF;96;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_096_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Prime Catcher;TEF 157;1;1;1;1,0;0,06;18;5,56;TEF;157;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_157_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Ultra Ball;MEG 131;2;2;1;2,0;0,11;18;5,56;MEG;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Nighttime Mine;ASC 197;4;4;1;4,0;0,22;18;5,56;ASC;197;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_197_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Kofu;SCR 138;2;2;1;2,0;0,11;18;5,56;SCR;138;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_138_R_EN_LG.png;No;Meta Live
Okidogi Barbaracle;Budew;ASC 16;1;1;1;1,0;0,06;18;5,56;ASC;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No;Meta Live
Archaludon;Duraludon;SCR 106;77;4;20;3,85;3,85;20;100,0;SCR;106;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_106_R_EN_LG.png;No;Meta Live
Archaludon;Archaludon ex;SSP 130;65;4;20;3,25;3,25;20;100,0;SSP;130;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_130_R_EN_LG.png;No;Meta Live
Archaludon;Archaludon;PFL 75;8;1;8;1,0;0,4;20;40,0;PFL;75;Uncommon;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_075_R_EN_LG.png;No;Meta Live
Archaludon;Munkidori;TWM 95;12;3;6;2,0;0,6;20;30,0;TWM;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No;Meta Live
