meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
Meta Play!;;Terapagos Noctowl;Togekiss;SSP 72;3;1;3;218;1,38;SSP;;72;Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_072_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Togepi;SSP 70;3;1;3;218;1,38;SSP;;70;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_070_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Mew ex;MEW 151;2;1;2;218;0,92;MEW;;151;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Radiant Alakazam;MEG 56;2;1;2;218;0,92;MEG;;56;Rare;P Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_056_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Latias ex;SSP 76;1;1;1;218;0,46;SSP;;76;Double Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Fezandipiti ex;SFA 38;218;1;218;218;100,0;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Charizard ex;OBF 125;1;1;1;218;0,46;OBF;;125;Double Rare;D Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_125_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Kyurem;SFA 47;1;1;1;218;0,46;SFA;;47;Uncommon;N Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_047_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Fan Rotom;SCR 118;438;3;218;218;100,0;SCR;;118;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_118_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Hoothoot;SCR 114;751;4;218;218;100,0;SCR;;114;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Noctowl;SCR 115;731;4;218;218;100,0;SCR;;115;Rare;C Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_115_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Terapagos ex;SCR 128;671;4;218;218;100,0;SCR;;128;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_128_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Pidgeot ex;OBF 164;309;2;216;218;99,08;OBF;;164;Double Rare;C Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_164_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Pidgey;OBF 162;313;2;216;218;99,08;OBF;;162;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_162_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Bloodmoon Ursaluna ex;TWM 141;205;1;205;218;94,04;TWM;;141;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_141_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Bouffalant;SCR 119;188;3;93;218;42,66;SCR;;119;Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_119_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Squawkabilly ex;PAL 169;12;1;12;218;5,5;PAL;;169;Double Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_169_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Slaking ex;SSP 147;1;1;1;218;0,46;SSP;;147;Double Rare;C Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_147_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Slakoth;SSP 145;1;1;1;218;0,46;SSP;;145;Common;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_145_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Double Turbo Energy;BRS 151;865;4;218;218;100,0;;;;;;;No
Meta Play!;;Terapagos Noctowl;Feather Ball;ASR 141;213;1;213;218;97,71;;;;;;;No
Meta Play!;;Terapagos Noctowl;Thorton;LOR 167;129;1;129;218;59,17;;;;;;;No
Meta Play!;;Terapagos Noctowl;Hisuian Heavy Ball;ASR 146;91;1;91;218;41,74;;;;;;;No
Meta Play!;;Terapagos Noctowl;Lost Vacuum;LOR 162;90;1;90;218;41,28;;;;;;;No
Meta Play!;;Terapagos Noctowl;Manaphy;BRS 41;47;2;46;218;21,1;;;;;;;No
Meta Play!;;Terapagos Noctowl;Energy Loto;ASR 140;29;1;29;218;13,3;;;;;;;No
Meta Play!;;Terapagos Noctowl;Forest Seal Stone;SIT 156;18;1;18;218;8,26;;;;;;;No
Meta Play!;;Terapagos Noctowl;Regidrago V;SIT 135;16;1;16;218;7,34;;;;;;;No
Meta Play!;;Terapagos Noctowl;Regidrago VSTAR;SIT 136;16;1;16;218;7,34;;;;;;;No
Meta Play!;;Terapagos Noctowl;Arezu;LOR 153;3;1;3;218;1,38;;;;;;;No
Meta Play!;;Terapagos Noctowl;Roxanne;ASR 150;3;1;3;218;1,38;;;;;;;No
Meta Play!;;Terapagos Noctowl;Brandon;SIT 151;1;1;1;218;0,46;;;;;;;No
Meta Play!;;Terapagos Noctowl;Cyllene;ASR 138;1;1;1;218;0,46;;;;;;;No
Meta Play!;;Terapagos Noctowl;Radiant Charizard;CRZ 20;1;1;1;218;0,46;;;;;;;No
Meta Play!;;Terapagos Noctowl;Fire Energy;SVE 18;3;2;2;218;0,92;SVE;;18;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_018_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Buddy-Buddy Poffin;TEF 144;659;4;218;218;100,0;TEF;;144;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_144_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Nest Ball;SVI 181;868;4;218;218;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Rare Candy;SVI 191;834;4;218;218;100,0;SVI;;191;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_191_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Ultra Ball;SVI 196;730;4;218;218;100,0;SVI;;196;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_196_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Counter Catcher;PAR 160;244;2;217;218;99,54;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Night Stretcher;SFA 61;540;4;217;218;99,54;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Prime Catcher;TEF 157;212;1;212;218;97,25;TEF;;157;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_157_R_EN_LG.png;Yes
Meta Play!;;Terapagos Noctowl;Switch;SVI 194;159;2;158;218;72,48;SVI;;194;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_194_R_EN_LG.png;Yes
Meta Play!;;Terapagos Noctowl;Pal Pad;SVI 182;69;1;69;218;31,65;SVI;;182;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_182_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Super Rod;PAL 188;9;1;9;218;4,13;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Unfair Stamp;TWM 165;4;1;4;218;1,83;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
Meta Play!;;Terapagos Noctowl;Crushing Hammer;SVI 168;4;4;1;218;0,46;SVI;;168;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_168_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Enhanced Hammer;TWM 148;1;1;1;218;0,46;TWM;;148;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_148_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Precious Trolley;SSP 185;1;1;1;218;0,46;SSP;;185;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png;Yes
Meta Play!;;Terapagos Noctowl;Tera Orb;SSP 189;1;1;1;218;0,46;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Jet Energy;PAL 190;46;1;46;218;21,1;PAL;;190;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Reversal Energy;PAL 192;6;1;6;218;2,75;PAL;;192;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_192_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Area Zero Underdepths;PRE 94;682;4;218;218;100,0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Iono;PAF 80;517;4;218;218;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Boss's Orders;ASC 183;221;2;214;218;98,17;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Professor's Research;PRE 122;290;2;213;218;97,71;PRE;;122;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Briar;PRE 100;208;1;208;218;95,41;PRE;;100;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_100_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Colress's Tenacity;SFA 57;79;1;79;218;36,24;SFA;;57;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_057_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Professor Turo's Scenario;PRE 121;75;1;75;218;34,4;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Penny;SVI 183;57;2;56;218;25,69;SVI;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_183_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Judge;SVI 176;17;2;12;218;5,5;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Jacq;SVI 175;9;1;9;218;4,13;SVI;;175;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_175_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Kieran;PRE 113;6;1;6;218;2,75;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Arven;OBF 186;6;2;5;218;2,29;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Morty's Conviction;TEF 155;3;1;3;218;1,38;TEF;;155;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_155_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Cheren's Care;ASC 258;1;1;1;218;0,46;ASC;;258;Ultra Rare;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_258_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Eri;TEF 146;1;1;1;218;0,46;TEF;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_146_R_EN_LG.png;Yes
Meta Play!;;Terapagos Noctowl;Giovanni's Charisma;MEW 161;1;1;1;218;0,46;MEW;;161;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_161_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Surfer;ASC 200;1;1;1;218;0,46;ASC;;200;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_200_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Vitality Band;SVI 197;68;1;68;218;31,19;SVI;;197;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_197_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Defiance Band;SVI 169;17;1;17;218;7,8;SVI;;169;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_169_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Bravery Charm;PAL 173;11;2;10;218;4,59;PAL;;173;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_173_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Technical Machine: Devolution;PAR 177;8;2;6;218;2,75;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Rescue Board;PRE 126;2;1;2;218;0,92;PRE;;126;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_126_R_EN_LG.png;No
Meta Play!;;Terapagos Noctowl;Maximum Belt;PRE 117;1;1;1;218;0,46;PRE;;117;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_117_R_EN_LG.png;Yes
Meta Play!;;Tsareena Ex;Bounsweet;PAR 8;10;4;3;3;100,0;PAR;;8;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_008_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Steenee;OBF 17;3;1;3;3;100,0;OBF;;17;Common;G Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_017_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Tsareena ex;PAR 46;9;3;3;3;100,0;PAR;;46;Double Rare;W Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_046_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Froslass;TWM 53;4;4;1;3;33,33;TWM;;53;Rare;W Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_053_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Snorunt;ASC 46;4;4;1;3;33,33;ASC;;46;Common;W Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_046_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Rotom V;ASC 92;3;1;3;3;100,0;ASC;;92;Common;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_092_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Munkidori;TWM 95;3;2;2;3;66,67;TWM;;95;Rare;P Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Fezandipiti ex;SFA 38;3;1;3;3;100,0;SFA;;38;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Brute Bonnet;PAR 123;4;2;2;3;66,67;PAR;;123;Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_123_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Pecharunt;SVP 129;1;1;1;3;33,33;SVP;;129;Promo;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVP/SVP_129_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Pecharunt ex;SFA 39;1;1;1;3;33,33;SFA;;39;Double Rare;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Forest Seal Stone;SIT 156;3;1;3;3;100,0;;;;;;;No
Meta Play!;;Tsareena Ex;Irida;ASR 147;9;4;3;3;100,0;;;;;;;No
Meta Play!;;Tsareena Ex;Hisuian Heavy Ball;ASR 146;2;1;2;3;66,67;;;;;;;No
Meta Play!;;Tsareena Ex;Panic Mask;LOR 165;4;2;2;3;66,67;;;;;;;No
Meta Play!;;Tsareena Ex;Radiant Hisuian Sneasler;LOR 123;2;1;2;3;66,67;;;;;;;No
Meta Play!;;Tsareena Ex;Cynthia's Ambition;BRS 138;3;3;1;3;33,33;;;;;;;No
Meta Play!;;Tsareena Ex;Lost Vacuum;LOR 162;1;1;1;3;33,33;;;;;;;No
Meta Play!;;Tsareena Ex;Grass Energy;SVE 17;16;7;3;3;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Darkness Energy;SVE 23;3;2;2;3;66,67;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Buddy-Buddy Poffin;TEF 144;6;4;3;3;100,0;TEF;;144;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_144_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Earthen Vessel;PAR 163;4;2;3;3;100,0;PAR;;163;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Nest Ball;SVI 181;9;4;3;3;100,0;SVI;;181;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Night Stretcher;SFA 61;3;1;3;3;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Rare Candy;SVI 191;9;3;3;3;100,0;SVI;;191;;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_191_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Counter Catcher;PAR 160;2;1;2;3;66,67;PAR;;160;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Switch;SVI 194;3;2;2;3;66,67;SVI;;194;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_194_R_EN_LG.png;Yes
Meta Play!;;Tsareena Ex;Ultra Ball;SVI 196;3;2;2;3;66,67;SVI;;196;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_196_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Pokégear 3.0;SVI 186;4;4;1;3;33,33;SVI;;186;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Pokémon Catcher;SVI 187;1;1;1;3;33,33;SVI;;187;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_187_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Precious Trolley;SSP 185;1;1;1;3;33,33;SSP;;185;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_185_R_EN_LG.png;Yes
Meta Play!;;Tsareena Ex;Prime Catcher;TEF 157;1;1;1;3;33,33;TEF;;157;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_157_R_EN_LG.png;Yes
Meta Play!;;Tsareena Ex;Super Rod;PAL 188;1;1;1;3;33,33;PAL;;188;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Tera Orb;SSP 189;1;1;1;3;33,33;SSP;;189;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_189_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Legacy Energy;TWM 167;1;1;1;3;33,33;TWM;;167;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png;Yes
Meta Play!;;Tsareena Ex;Perilous Jungle;TEF 156;4;3;2;3;66,67;TEF;;156;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_156_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Artazon;PAF 76;1;1;1;3;33,33;PAF;;76;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_076_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Gravity Mountain;SSP 177;1;1;1;3;33,33;SSP;;177;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Lively Stadium;SSP 180;3;3;1;3;33,33;SSP;;180;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_180_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Pokémon League Headquarters;OBF 192;1;1;1;3;33,33;OBF;;192;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_192_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Arven;OBF 186;11;4;3;3;100,0;OBF;;186;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_186_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Iono;PAF 80;7;3;3;3;100,0;PAF;;80;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_080_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Boss's Orders;ASC 183;3;2;2;3;66,67;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Crispin;PRE 105;2;2;1;3;33,33;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Judge;SVI 176;1;1;1;3;33,33;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Professor Turo's Scenario;PRE 121;1;1;1;3;33,33;PRE;;121;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_121_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Ancient Booster Energy Capsule;TEF 140;5;3;2;3;66,67;TEF;;140;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_140_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Rescue Board;PRE 126;1;1;1;3;33,33;PRE;;126;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_126_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Technical Machine: Devolution;PAR 177;1;1;1;3;33,33;PAR;;177;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_R_EN_LG.png;No
Meta Play!;;Tsareena Ex;Technical Machine: Evolution;PAR 178;1;1;1;3;33,33;PAR;;178;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_178_R_EN_LG.png;No
Meta Play!;;United Wings;Dartrix;SFA 4;4;4;1;1;100,0;SFA;;4;Common;G Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_004_R_EN_LG.png;No
Meta Play!;;United Wings;Rowlet;OBF 13;2;2;1;1;100,0;OBF;;13;Common;G Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_013_R_EN_LG.png;No
Meta Play!;;United Wings;Wattrel;PAL 80;4;4;1;1;100,0;PAL;;80;Common;L Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_080_R_EN_LG.png;No
Meta Play!;;United Wings;Murkrow;PAL 131;4;4;1;1;100,0;PAL;;131;Common;D Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_131_R_EN_LG.png;No
Meta Play!;;United Wings;Ditto;PAF 201;2;2;1;1;100,0;PAF;;201;Shiny Rare;C Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_201_R_EN_LG.png;No
