tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec;total_players
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Wellspring Mask Ogerpon ex;TWM 64;1;1;1;1,0;1;100,0;TWM;;64;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Passimian;SSP 111;1;1;1;1,0;1;100,0;SSP;;111;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_111_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Iron Crown ex;TEF 81;1;1;1;1,0;1;100,0;TEF;;81;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Iron Leaves ex;TEF 25;1;1;1;1,0;1;100,0;TEF;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Chien-Pao;SSP 56;1;1;1;1,0;1;100,0;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Psyduck;ASC 39;1;1;1;1,0;1;100,0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Crispin;SCR 133;4;4;1;4,0;1;100,0;SCR;;133;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Boss's Orders;MEG 114;3;3;1;3,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Cyrano;SSP 170;2;2;1;2,0;1;100,0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Lillie's Determination;MEG 119;1;1;1;1,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Ciphermaniac's Codebreaking;TEF 145;1;1;1;1,0;1;100,0;TEF;;145;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Ultra Ball;MEG 131;4;4;1;4,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Energy Switch;MEG 115;4;4;1;4,0;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Night Stretcher;ASC 196;1;1;1;1,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Unfair Stamp;TWM 165;1;1;1;1,0;1;100,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Lillie's Pearl;JTG 151;2;2;1;2,0;1;100,0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Area Zero Underdepths;SCR 131;3;3;1;3,0;1;100,0;SCR;;131;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_131_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Grass Energy;MEE 1;6;6;1;6,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Telepathic Psychic Energy;POR 88;3;3;1;3,0;1;100,0;POR;;88;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_088_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Water Energy;MEE 3;2;2;1;2,0;1;100,0;MEE;;3;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_003_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Psychic Energy;MEE 5;2;2;1;2,0;1;100,0;MEE;;5;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_005_R_EN_LG.png;;48
6a0b663a13f957d6d4b4aec1;Defenders Arena #16🏆|NA INTERNAT PREP|50+ CODES;Online Dated;2026-05-24;Clefairy Ogerpon;Fighting Energy;MEE 6;1;1;1;1,0;1;100,0;MEE;;6;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_006_R_EN_LG.png;;48
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Lillie's Clefairy ex;JTG 56;3;3;1;3,0;1;100,0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Teal Mask Ogerpon ex;TWM 25;3;3;1;3,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Latias ex;SSP 76;2;2;1;2,0;1;100,0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Meowth ex;POR 62;2;2;1;2,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Mega Kangaskhan ex;MEG 104;2;2;1;2,0;1;100,0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Iron Leaves ex;TEF 25;1;1;1;1,0;1;100,0;TEF;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Wellspring Mask Ogerpon ex;TWM 64;1;1;1;1,0;1;100,0;TWM;;64;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_064_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Iron Crown ex;TEF 81;1;1;1;1,0;1;100,0;TEF;;81;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Chien-Pao;SSP 56;1;1;1;1,0;1;100,0;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Passimian;SSP 111;1;1;1;1,0;1;100,0;SSP;;111;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_111_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Psyduck;ASC 39;1;1;1;1,0;1;100,0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Crispin;SCR 133;4;4;1;4,0;1;100,0;SCR;;133;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Boss's Orders;MEG 114;3;3;1;3,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Cyrano;SSP 170;2;2;1;2,0;1;100,0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Ciphermaniac's Codebreaking;TEF 145;1;1;1;1,0;1;100,0;TEF;;145;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Lillie's Determination;MEG 119;1;1;1;1,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Ultra Ball;MEG 131;4;4;1;4,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Energy Switch;MEG 115;4;4;1;4,0;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Night Stretcher;ASC 196;1;1;1;1,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Unfair Stamp;TWM 165;1;1;1;1,0;1;100,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Lillie's Pearl;JTG 151;3;3;1;3,0;1;100,0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Area Zero Underdepths;SCR 131;3;3;1;3,0;1;100,0;SCR;;131;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_131_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Grass Energy;MEE 1;6;6;1;6,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Telepathic Psychic Energy;POR 88;3;3;1;3,0;1;100,0;POR;;88;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_088_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Water Energy;MEE 3;2;2;1;2,0;1;100,0;MEE;;3;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_003_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Psychic Energy;MEE 5;2;2;1;2,0;1;100,0;MEE;;5;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_005_R_EN_LG.png;;95
6a0ae9ecdfbdf089cbbdc912;SEASAC League Challenge #8 [50 CODES];Online Dated;2026-05-26;Clefairy Ogerpon;Fighting Energy;MEE 6;1;1;1;1,0;1;100,0;MEE;;6;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_006_R_EN_LG.png;;95
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Lillie's Clefairy ex;JTG 56;4;4;1;4,0;1;100,0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Teal Mask Ogerpon ex;TWM 25;4;4;1;4,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Meowth ex;POR 62;3;3;1;3,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Latias ex;SSP 76;2;2;1;2,0;1;100,0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Mega Kangaskhan ex;MEG 104;2;2;1;2,0;1;100,0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Iron Leaves ex;TEF 25;1;1;1;1,0;1;100,0;TEF;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Fezandipiti ex;ASC 142;1;1;1;1,0;1;100,0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Enamorus;TWM 93;1;1;1;1,0;1;100,0;TWM;;93;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_093_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Chien-Pao;SSP 56;1;1;1;1,0;1;100,0;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Psyduck;ASC 39;1;1;1;1,0;1;100,0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Boss's Orders;MEG 114;3;3;1;3,0;1;100,0;MEG;;114;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Lillie's Determination;MEG 119;3;3;1;3,0;1;100,0;MEG;;119;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Crispin;SCR 133;2;2;1;2,0;1;100,0;SCR;;133;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Brock's Scouting;JTG 146;1;1;1;1,0;1;100,0;JTG;;146;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_146_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Ciphermaniac's Codebreaking;TEF 145;1;1;1;1,0;1;100,0;TEF;;145;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Cyrano;SSP 170;1;1;1;1,0;1;100,0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Ultra Ball;MEG 131;4;4;1;4,0;1;100,0;MEG;;131;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Energy Switch;MEG 115;4;4;1;4,0;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Night Stretcher;ASC 196;1;1;1;1,0;1;100,0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Unfair Stamp;TWM 165;1;1;1;1,0;1;100,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Lillie's Pearl;JTG 151;2;2;1;2,0;1;100,0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Area Zero Underdepths;SCR 131;3;3;1;3,0;1;100,0;SCR;;131;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_131_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Grass Energy;MEE 1;7;7;1;7,0;1;100,0;MEE;;1;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_001_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Telepathic Psychic Energy;POR 88;4;4;1;4,0;1;100,0;POR;;88;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_088_R_EN_LG.png;;41
69e3128078b359b789d654b9;Oceania Open! | Season 2 - Week 8;Online Dated;2026-05-22;Clefairy Ogerpon;Psychic Energy;MEE 5;3;3;1;3,0;1;100,0;MEE;;5;;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEE/MEE_005_R_EN_LG.png;;41
6a08895ddfbdf089cbbdb67d;SEASAC League Challenge #5 [50 CODES];Online Dated;2026-05-23;Clefairy Ogerpon;Lillie's Clefairy ex;JTG 56;3;3;1;3,0;1;100,0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;;71
6a08895ddfbdf089cbbdb67d;SEASAC League Challenge #5 [50 CODES];Online Dated;2026-05-23;Clefairy Ogerpon;Teal Mask Ogerpon ex;TWM 25;3;3;1;3,0;1;100,0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;;71
6a08895ddfbdf089cbbdb67d;SEASAC League Challenge #5 [50 CODES];Online Dated;2026-05-23;Clefairy Ogerpon;Meowth ex;POR 62;3;3;1;3,0;1;100,0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;;71
6a08895ddfbdf089cbbdb67d;SEASAC League Challenge #5 [50 CODES];Online Dated;2026-05-23;Clefairy Ogerpon;Latias ex;SSP 76;2;2;1;2,0;1;100,0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;;71
