meta;archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec
City Leagues;Spidops;Energy Switch;MEG_115;6;2;4;6;66,7;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
City Leagues;Spidops;Poké Pad;ASC_198;10;3;4;6;66,7;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Spidops;Sacred Ash;DRI_168;3;1;3;6;50,0;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png;No
City Leagues;Spidops;Secret Box;TWM_163;3;1;3;6;50,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
City Leagues;Spidops;Tool Scrapper;ASC_212;3;1;3;6;50,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No
City Leagues;Spidops;Energy Search;SSH_161;3;2;2;6;33,3;SSH;;161;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_161_R_EN_LG.png;No
City Leagues;Spidops;Bug Catching Set;PRE_102;3;3;1;6;16,7;PRE;;102;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_102_R_EN_LG.png;No
City Leagues;Spidops;Unfair Stamp;TWM_165;1;1;1;6;16,7;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
City Leagues;Spidops;Team Rocket's Energy;ASC_217;24;4;6;6;100,0;ASC;;217;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Factory;ASC_203;16;3;6;6;100,0;ASC;;203;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Watchtower;ASC_210;2;1;2;6;33,3;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No
City Leagues;Spidops;Battle Cage;PFL_85;2;2;1;6;16,7;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Ariana;ASC_202;23;4;6;6;100,0;ASC;;202;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Giovanni;ASC_204;19;4;6;6;100,0;ASC;;204;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Proton;ASC_208;13;3;6;6;100,0;ASC;;208;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Archer;ASC_201;11;3;5;6;83,3;ASC;;201;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_R_EN_LG.png;No
City Leagues;Spidops;Team Rocket's Petrel;ASC_207;4;1;4;6;66,7;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Spidops;Lillie's Determination;ASC_192;5;3;2;6;33,3;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
City Leagues;Spidops;Hilda;WHT_84;2;2;1;6;16,7;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No
City Leagues;Spidops;Brave Bangle;WHT_80;10;2;6;6;100,0;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No
City Leagues;Spidops;Hero's Cape;TEF_152;2;1;2;6;33,3;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;Yes
City Leagues;Spidops;Counter Gain;ASC_186;1;1;1;6;16,7;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png;No
City Leagues;Spidops;Lucky Helmet;TWM_158;2;2;1;6;16,7;TWM;;158;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_158_R_EN_LG.png;No
City Leagues;Spidops Arbok;Budew;PRE_4;1;1;1;1;100,0;PRE;;4;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_004_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Tarountula;DRI_19;3;3;1;1;100,0;DRI;;19;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_019_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Spidops;DRI_20;3;3;1;1;100,0;DRI;;20;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_020_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Articuno;DRI_51;1;1;1;1;100,0;DRI;;51;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_051_R_EN_LG.png;No
City Leagues;Spidops Arbok;Munkidori;TWM_95;1;1;1;1;100,0;TWM;;95;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Mewtwo ex;DRI_81;2;2;1;1;100,0;DRI;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_081_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Mimikyu;DRI_87;1;1;1;1;100,0;DRI;;87;Uncommon;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_087_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Ekans;DRI_112;2;2;1;1;100,0;DRI;;112;Common;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_112_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Arbok;DRI_113;2;2;1;1;100,0;DRI;;113;Uncommon;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_113_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Kangaskhan ex;ASC_162;1;1;1;1;100,0;ASC;;162;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_162_R_EN_LG.png;No
City Leagues;Spidops Arbok;Darkness Energy;SVE_23;2;2;1;1;100,0;SVE;;23;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_023_R_EN_LG.png;No
City Leagues;Spidops Arbok;Grass Energy;SVE_17;2;2;1;1;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png;No
City Leagues;Spidops Arbok;Psychic Energy;SVE_21;2;2;1;1;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
City Leagues;Spidops Arbok;Energy Switch;MEG_115;1;1;1;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
City Leagues;Spidops Arbok;Night Stretcher;SFA_61;2;2;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Spidops Arbok;Poké Pad;ASC_198;3;3;1;1;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Transceiver;ASC_209;4;4;1;1;100,0;ASC;;209;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_209_R_EN_LG.png;No
City Leagues;Spidops Arbok;Ultra Ball;ASC_213;3;3;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Spidops Arbok;Unfair Stamp;TWM_165;1;1;1;1;100,0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;Yes
City Leagues;Spidops Arbok;Team Rocket's Energy;ASC_217;4;4;1;1;100,0;ASC;;217;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Factory;ASC_203;3;3;1;1;100,0;ASC;;203;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_R_EN_LG.png;No
City Leagues;Spidops Arbok;Judge;SVI_176;1;1;1;1;100,0;SVI;;176;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_176_R_EN_LG.png;No
City Leagues;Spidops Arbok;Larry's Skill;PRE_115;2;2;1;1;100,0;PRE;;115;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_115_R_EN_LG.png;No
City Leagues;Spidops Arbok;Lillie's Determination;ASC_192;2;2;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Archer;ASC_201;1;1;1;1;100,0;ASC;;201;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Ariana;ASC_202;2;2;1;1;100,0;ASC;;202;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Giovanni;ASC_204;3;3;1;1;100,0;ASC;;204;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Petrel;ASC_207;1;1;1;1;100,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Spidops Arbok;Team Rocket's Proton;ASC_208;2;2;1;1;100,0;ASC;;208;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_R_EN_LG.png;No
City Leagues;Spidops Arbok;Air Balloon;ASC_181;1;1;1;1;100,0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No
City Leagues;Spidops Arbok;Counter Gain;ASC_186;1;1;1;1;100,0;ASC;;186;Common;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_186_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Tarountula;DRI_19;4;4;1;1;100,0;DRI;;19;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_019_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Spidops;DRI_20;4;4;1;1;100,0;DRI;;20;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_020_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Articuno;DRI_51;1;1;1;1;100,0;DRI;;51;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_051_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Mimikyu;DRI_87;1;1;1;1;100,0;DRI;;87;Uncommon;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_087_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Zubat;DRI_120;3;3;1;1;100,0;DRI;;120;Common;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_120_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Crobat ex;DRI_122;1;1;1;1;100,0;DRI;;122;Double Rare;DStage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_122_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Golbat;DRI_121;3;3;1;1;100,0;DRI;;121;Uncommon;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_121_R_EN_LG.png;No
City Leagues;Spidops Crobat;Grass Energy;SVE_17;6;6;1;1;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png;No
City Leagues;Spidops Crobat;Buddy-Buddy Poffin;PRE_101;3;3;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
City Leagues;Spidops Crobat;Night Stretcher;SFA_61;1;1;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Spidops Crobat;Poké Pad;ASC_198;4;4;1;1;100,0;ASC;;198;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_198_R_EN_LG.png;No
City Leagues;Spidops Crobat;Sacred Ash;DRI_168;2;2;1;1;100,0;DRI;;168;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_168_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Transceiver;ASC_209;4;4;1;1;100,0;ASC;;209;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_209_R_EN_LG.png;No
City Leagues;Spidops Crobat;Ultra Ball;ASC_213;3;3;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Spidops Crobat;Legacy Energy;TWM_167;1;1;1;1;100,0;TWM;;167;Ultra Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_167_R_EN_LG.png;Yes
City Leagues;Spidops Crobat;Team Rocket's Energy;ASC_217;3;3;1;1;100,0;ASC;;217;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Factory;ASC_203;3;3;1;1;100,0;ASC;;203;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_R_EN_LG.png;No
City Leagues;Spidops Crobat;Lillie's Determination;ASC_192;2;2;1;1;100,0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Archer;ASC_201;2;2;1;1;100,0;ASC;;201;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Ariana;ASC_202;4;4;1;1;100,0;ASC;;202;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Giovanni;ASC_204;2;2;1;1;100,0;ASC;;204;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_R_EN_LG.png;No
City Leagues;Spidops Crobat;Team Rocket's Proton;ASC_208;2;2;1;1;100,0;ASC;;208;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_R_EN_LG.png;No
City Leagues;Spidops Crobat;Brave Bangle;WHT_80;1;1;1;1;100,0;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Tarountula;DRI_19;4;4;1;1;100,0;DRI;;19;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_019_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Spidops;DRI_20;4;4;1;1;100,0;DRI;;20;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_020_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Articuno;DRI_51;2;2;1;1;100,0;DRI;;51;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_051_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Lillie's Clefairy ex;JTG_56;1;1;1;1;100,0;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Mewtwo ex;DRI_81;1;1;1;1;100,0;DRI;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_081_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Mimikyu;DRI_87;1;1;1;1;100,0;DRI;;87;Uncommon;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_087_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Murkrow;DRI_127;2;2;1;1;100,0;DRI;;127;Uncommon;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_127_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Sneasel;DRI_128;1;1;1;1;100,0;DRI;;128;Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_128_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Honchkrow;ASC_127;1;1;1;1;100,0;ASC;;127;Rare;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_127_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Grass Energy;SVE_17;5;5;1;1;100,0;SVE;;17;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_017_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Psychic Energy;SVE_21;2;2;1;1;100,0;SVE;;21;Basic Energy;Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVE/SVE_021_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Buddy-Buddy Poffin;PRE_101;1;1;1;1;100,0;PRE;;101;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_101_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Energy Switch;MEG_115;1;1;1;1;100,0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Night Stretcher;SFA_61;2;2;1;1;100,0;SFA;;61;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_061_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Secret Box;TWM_163;1;1;1;1;100,0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;Yes
City Leagues;Spidops Honchkrow;Team Rocket's Transceiver;ASC_209;4;4;1;1;100,0;ASC;;209;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_209_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Tool Scrapper;ASC_212;1;1;1;1;100,0;ASC;;212;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Ultra Ball;ASC_213;4;4;1;1;100,0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Energy;ASC_217;4;4;1;1;100,0;ASC;;217;Uncommon;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Factory;ASC_203;3;3;1;1;100,0;ASC;;203;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Archer;ASC_201;2;2;1;1;100,0;ASC;;201;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Ariana;ASC_202;4;4;1;1;100,0;ASC;;202;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Giovanni;ASC_204;3;3;1;1;100,0;ASC;;204;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Petrel;ASC_207;1;1;1;1;100,0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Team Rocket's Proton;ASC_208;3;3;1;1;100,0;ASC;;208;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_R_EN_LG.png;No
City Leagues;Spidops Honchkrow;Brave Bangle;WHT_80;2;2;1;1;100,0;WHT;;80;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_080_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Tarountula;DRI_19;280;4;70;70;100,0;DRI;;19;Common;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_019_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Shaymin;DRI_10;2;1;2;70;2,9;DRI;;10;Uncommon;GBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_010_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Spidops;DRI_20;276;4;70;70;100,0;DRI;;20;Rare;GStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_020_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Articuno;DRI_51;123;2;70;70;100,0;DRI;;51;Rare;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_051_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Psyduck;ASC_39;3;1;3;70;4,3;ASC;;39;Common;WBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Mewtwo ex;DRI_81;141;3;70;70;100,0;DRI;;81;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_081_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Mimikyu;DRI_87;102;3;69;70;98,6;DRI;;87;Uncommon;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_087_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Lillie's Clefairy ex;JTG_56;48;1;48;70;68,6;JTG;;56;Double Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Wobbuffet;DRI_82;33;1;33;70;47,1;DRI;;82;Rare;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_082_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Chingling;DRI_85;1;1;1;70;1,4;DRI;;85;Common;PBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_085_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Sneasel;DRI_128;28;1;28;70;40,0;DRI;;128;Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_128_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Murkrow;DRI_127;10;1;10;70;14,3;DRI;;127;Uncommon;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_127_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Fezandipiti ex;SFA_38;4;1;4;70;5,7;SFA;;38;Double Rare;DBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_038_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Honchkrow;ASC_127;1;1;1;70;1,4;ASC;;127;Rare;DStage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_127_R_EN_LG.png;No
City Leagues;Spidops Mewtwo;Team Rocket's Kangaskhan ex;ASC_162;3;1;3;70;4,3;ASC;;162;Double Rare;CBasic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_162_R_EN_LG.png;No
