tournament_id;tournament_name;meta;tournament_date;archetype;card_name;card_identifier;total_count;max_count;deck_inclusion_count;average_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;type;image_url;is_ace_spec,
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Poké Pad;POR 81;4;4;1;4,"['0;1;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Buddy-Buddy Poffin;ASC 184;2;2;1;2,"['0;1;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Night Stretcher;ASC 196;2;2;1;2,"['0;1;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Special Red Card;CRI 82;1;1;1;1,"['0;1;100', '0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Hero's Cape;TEF 152;1;1;1;1,"['0;1;100', '0;TEF;;152;Ultra Rare;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_152_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Prism Tower;CRI 80;2;2;1;2,"['0;1;100', '0;CRI;;80;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_080_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Battle Cage;PFL 85;1;1;1;1,"['0;1;100', '0;PFL;;85;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_085_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon Dudunsparce;Metal Energy;EVO 98;10;10;1;10,"['0;1;100', '0;EVO;;98;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_098_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Lillie's Clefairy ex;JTG 56;3;3;1;3,"['0;1;100', '0;JTG;;56;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Mega Kangaskhan ex;MEG 104;3;3;1;3,"['0;1;100', '0;MEG;;104;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Teal Mask Ogerpon ex;TWM 25;3;3;1;3,"['0;1;100', '0;TWM;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_025_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Meowth ex;POR 62;2;2;1;2,"['0;1;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Latias ex;SSP 76;2;2;1;2,"['0;1;100', '0;SSP;;76;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Fezandipiti ex;ASC 142;1;1;1;1,"['0;1;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Iron Crown ex;TEF 81;1;1;1;1,"['0;1;100', '0;TEF;;81;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Iron Leaves ex;TEF 25;1;1;1;1,"['0;1;100', '0;TEF;;25;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_025_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Enamorus;TWM 93;1;1;1;1,"['0;1;100', '0;TWM;;93;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_093_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Koraidon ex;ASC 121;1;1;1;1,"['0;1;100', '0;ASC;;121;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_121_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Chien-Pao;SSP 56;1;1;1;1,"['0;1;100', '0;SSP;;56;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_056_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Psyduck;ASC 39;1;1;1;1,"['0;1;100', '0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Crispin;PRE 105;3;3;1;3,"['0;1;100', '0;PRE;;105;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_105_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Boss's Orders;ASC 183;3;3;1;3,"['0;1;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Lillie's Determination;ASC 192;2;2;1;2,"['0;1;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Cyrano;SSP 170;1;1;1;1,"['0;1;100', '0;SSP;;170;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_170_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Ciphermaniac's Codebreaking;PRE 104;1;1;1;1,"['0;1;100', '0;PRE;;104;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Ultra Ball;ASC 213;4;4;1;4,"['0;1;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Energy Switch;MEG 115;4;4;1;4,"['0;1;100', '0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Night Stretcher;ASC 196;2;2;1;2,"['0;1;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Unfair Stamp;TWM 165;1;1;1;1,"['0;1;100', '0;TWM;;165;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Lillie's Pearl;JTG 151;3;3;1;3,"['0;1;100', '0;JTG;;151;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_151_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Area Zero Underdepths;PRE 94;3;3;1;3,"['0;1;100', '0;PRE;;94;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Grass Energy;EVO 91;7;7;1;7,"['0;1;100', '0;EVO;;91;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_091_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Psychic Energy;EVO 95;3;3;1;3,"['0;1;100', '0;EVO;;95;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Telepathic Psychic Energy;POR 88;2;2;1;2,"['0;1;100', '0;POR;;88;Rare;Special Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_088_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Clefairy Ogerpon;Fighting Energy;EVO 96;1;1;1;1,"['0;1;100', '0;EVO;;96;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_096_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Duraludon;SCR 106;4;4;1;4,"['0;1;100', '0;SCR;;106;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_106_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Archaludon ex;SSP 130;3;3;1;3,"['0;1;100', '0;SSP;;130;Double Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_130_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Archaludon;PFL 75;1;1;1;1,"['0;1;100', '0;PFL;;75;Uncommon;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_075_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Meowth ex;POR 62;2;2;1;2,"['0;1;100', '0;POR;;62;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_062_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Mega Mawile ex;MEG 94;1;1;1;1,"['0;1;100', '0;MEG;;94;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_094_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Fezandipiti ex;ASC 142;1;1;1;1,"['0;1;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Relicanth;TEF 84;1;1;1;1,"['0;1;100', '0;TEF;;84;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Carmine;PRE 103;4;4;1;4,"['0;1;100', '0;PRE;;103;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_103_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Lillie's Determination;ASC 192;4;4;1;4,"['0;1;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Boss's Orders;ASC 183;4;4;1;4,"['0;1;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Judge;POR 76;2;2;1;2,"['0;1;100', '0;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Black Belt's Training;JTG 143;1;1;1;1,"['0;1;100', '0;JTG;;143;Common;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/JTG/JTG_143_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Philippe;CRI 79;1;1;1;1,"['0;1;100', '0;CRI;;79;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_079_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Pokégear 3.0;BLK 84;4;4;1;4,"['0;1;100', '0;BLK;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Poké Pad;POR 81;4;4;1;4,"['0;1;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Ultra Ball;ASC 213;4;4;1;4,"['0;1;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Night Stretcher;ASC 196;3;3;1;3,"['0;1;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Scoop Up Cyclone;PRE 128;1;1;1;1,"['0;1;100', '0;PRE;;128;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_128_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Special Red Card;CRI 82;1;1;1;1,"['0;1;100', '0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Prism Tower;CRI 80;3;3;1;3,"['0;1;100', '0;CRI;;80;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_080_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Archaludon;Metal Energy;EVO 98;11;11;1;11,"['0;1;100', '0;EVO;;98;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_098_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Toxel;PFL 67;4;4;1;4,"['0;1;100', '0;PFL;;67;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_067_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Toxtricity;PFL 68;4;4;1;4,"['0;1;100', '0;PFL;;68;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_068_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Munkidori;TWM 95;3;3;1;3,"['0;1;100', '0;TWM;;95;Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_095_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Pecharunt;SVP 149;2;2;1;2,"['0;1;100', '0;SVP;;149;Promo;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVP/SVP_149_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Brute Bonnet;TWM 118;1;1;1;1,"['0;1;100', '0;TWM;;118;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_118_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Mega Absol ex;MEG 86;1;1;1;1,"['0;1;100', '0;MEG;;86;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_086_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Pecharunt ex;SFA 39;1;1;1;1,"['0;1;100', '0;SFA;;39;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Fezandipiti ex;ASC 142;1;1;1;1,"['0;1;100', '0;ASC;;142;Double Rare;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Psyduck;ASC 39;1;1;1;1,"['0;1;100', '0;ASC;;39;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_039_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Team Rocket's Petrel;ASC 207;4;4;1;4,"['0;1;100', '0;ASC;;207;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Lillie's Determination;ASC 192;4;4;1;4,"['0;1;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Boss's Orders;ASC 183;3;3;1;3,"['0;1;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Poké Pad;POR 81;4;4;1;4,"['0;1;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Pokégear 3.0;BLK 84;3;3;1;3,"['0;1;100', '0;BLK;;84;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/BLK/BLK_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Energy Switch;MEG 115;2;2;1;2,"['0;1;100', '0;MEG;;115;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Night Stretcher;ASC 196;2;2;1;2,"['0;1;100', '0;ASC;;196;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Energy Recycler;DRI 164;1;1;1;1,"['0;1;100', '0;DRI;;164;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_164_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Ultra Ball;ASC 213;1;1;1;1,"['0;1;100', '0;ASC;;213;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_213_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Buddy-Buddy Poffin;ASC 184;1;1;1;1,"['0;1;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Secret Box;TWM 163;1;1;1;1,"['0;1;100', '0;TWM;;163;Ultra Rare;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Special Red Card;CRI 82;1;1;1;1,"['0;1;100', '0;CRI;;82;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRI/CRI_082_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Air Balloon;ASC 181;2;2;1;2,"['0;1;100', '0;ASC;;181;Uncommon;Tool;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_181_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Team Rocket's Watchtower;ASC 210;2;2;1;2,"['0;1;100', '0;ASC;;210;Uncommon;Stadium;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Toxtricity Box;Darkness Energy;EVO 97;11;11;1;11,"['0;1;100', '0;EVO;;97;Common;Basic Energy;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/EVO/EVO_097_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Gible;DRI 102;4;4;1;4,"['0;1;100', '0;DRI;;102;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_102_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Gabite;DRI 103;4;4;1;4,"['0;1;100', '0;DRI;;103;Common;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_103_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Garchomp ex;DRI 104;3;3;1;3,"['0;1;100', '0;DRI;;104;Double Rare;Stage 2;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_104_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Roselia;DRI 7;4;4;1;4,"['0;1;100', '0;DRI;;7;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_007_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Roserade;DRI 8;4;4;1;4,"['0;1;100', '0;DRI;;8;Rare;Stage 1;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_008_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Cynthia's Spiritomb;DRI 129;1;1;1;1,"['0;1;100', '0;DRI;;129;Uncommon;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_129_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Budew;ASC 16;1;1;1;1,"['0;1;100', '0;ASC;;16;Common;Basic;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_016_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Lillie's Determination;ASC 192;4;4;1;4,"['0;1;100', '0;ASC;;192;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_192_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Boss's Orders;ASC 183;4;4;1;4,"['0;1;100', '0;ASC;;183;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_183_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Hilda;WHT 84;2;2;1;2,"['0;1;100', '0;WHT;;84;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_084_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Judge;POR 76;1;1;1;1,"['0;1;100', '0;POR;;76;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_076_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Kieran;PRE 113;1;1;1;1,"['0;1;100', '0;PRE;;113;Uncommon;Supporter;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_113_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Buddy-Buddy Poffin;ASC 184;4;4;1;4,"['0;1;100', '0;ASC;;184;Common;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_R_EN_LG.png;No']"
540;Special Event Turin – Limitless;Past Meta;6th June 2026;Cynthia's Garchomp;Poké Pad;POR 81;4;4;1;4,"['0;1;100', '0;POR;;81;Uncommon;Item;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/POR/POR_081_R_EN_LG.png;No']"
