archetype;card_name;card_identifier;total_count;max_count;deck_count;total_decks_in_archetype;percentage_in_archetype;set_code;set_name;set_number;rarity;image_url
Rocket Mewtwo Ex;Pokégear 3.0;Pokégear 3.0 SVI 186;1;1;1;1;100,0;SVI;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_C_EN_LG.png
Rocket Mewtwo Ex;Psychic Energy;Psychic Energy CRZ 156;1;1;1;1;100,0;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Rocket Mewtwo Ex;Secret Box;Secret Box TWM 163;1;1;1;1;100,0;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_UR_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Archer;Team Rocket's Archer ASC 201;1;1;1;1;100,0;ASC;;201;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_201_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Ariana;Team Rocket's Ariana ASC 202;4;4;1;1;100,0;ASC;;202;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_202_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Articuno;Team Rocket's Articuno DRI 51;1;1;1;1;100,0;DRI;;51;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_51_R_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Energy;Team Rocket's Energy ASC 217;4;4;1;1;100,0;ASC;;217;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_217_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Factory;Team Rocket's Factory ASC 203;2;2;1;1;100,0;ASC;;203;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_203_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Giovanni;Team Rocket's Giovanni ASC 204;3;3;1;1;100,0;ASC;;204;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_204_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Mewtwo ex;Team Rocket's Mewtwo ex ASC 79;2;2;1;1;100,0;ASC;;79;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_79_D_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Mimikyu;Team Rocket's Mimikyu ASC 97;1;1;1;1;100,0;ASC;;97;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_97_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Petrel;Team Rocket's Petrel ASC 207;1;1;1;1;100,0;ASC;;207;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_207_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Proton;Team Rocket's Proton ASC 208;4;4;1;1;100,0;ASC;;208;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_208_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Sneasel;Team Rocket's Sneasel DRI 128;1;1;1;1;100,0;DRI;;128;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_128_R_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Spidops;Team Rocket's Spidops ASC 19;4;4;1;1;100,0;ASC;;19;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_19_R_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Tarountula;Team Rocket's Tarountula ASC 18;4;4;1;1;100,0;ASC;;18;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_18_C_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Transceiver;Team Rocket's Transceiver ASC 209;4;4;1;1;100,0;ASC;;209;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_209_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Watchtower;Team Rocket's Watchtower ASC 210;2;2;1;1;100,0;ASC;;210;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_U_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Wobbuffet;Team Rocket's Wobbuffet DRI 82;1;1;1;1;100,0;DRI;;82;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_82_R_EN_LG.png
Rocket Mewtwo Ex;Team Rocket's Zapdos;Team Rocket's Zapdos DRI 70;1;1;1;1;100,0;DRI;;70;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/DRI/DRI_70_R_EN_LG.png
Rocket Mewtwo Ex;Ultra Ball;Ultra Ball MEG 131;3;3;1;1;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Rocket Mewtwo Ex;Water Energy;Water Energy CRZ 154;1;1;1;1;100,0;CRZ;;154;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_154_UR_EN_LG.png
Seaking Pre;Applin;Applin SCR 12;2;2;1;1;100,0;SCR;;12;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_12_C_EN_LG.png
Seaking Pre;Black Belt's Training;Black Belt's Training PRE 96;2;2;1;1;100,0;PRE;;96;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_96_C_EN_LG.png
Seaking Pre;Boss's Orders;Boss's Orders MEG 114;2;2;1;1;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Seaking Pre;Brave Bangle;Brave Bangle WHT 80;2;2;1;1;100,0;WHT;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_80_U_EN_LG.png
Seaking Pre;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;4;4;1;1;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_C_EN_LG.png
Seaking Pre;Buneary;Buneary MEG 107;1;1;1;1;100,0;MEG;;107;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_107_C_EN_LG.png
Seaking Pre;Counter Catcher;Counter Catcher PAR 160;1;1;1;1;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Seaking Pre;Dipplin;Dipplin SCR 13;2;2;1;1;100,0;SCR;;13;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_13_C_EN_LG.png
Seaking Pre;Festival Grounds;Festival Grounds TWM 149;4;4;1;1;100,0;TWM;;149;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_149_U_EN_LG.png
Seaking Pre;Goldeen;Goldeen SSH 45;4;4;1;1;100,0;SSH;;45;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_45_C_EN_LG.png
Seaking Pre;Grass Energy;Grass Energy CRZ 152;2;2;1;1;100,0;CRZ;;152;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_152_UR_EN_LG.png
Seaking Pre;Grookey;Grookey SSH 10;4;4;1;1;100,0;SSH;;10;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_10_C_EN_LG.png
Seaking Pre;Hilda;Hilda WHT 84;1;1;1;1;100,0;WHT;;84;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_84_U_EN_LG.png
Seaking Pre;Iono;Iono PAF 80;2;2;1;1;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Seaking Pre;Jet Energy;Jet Energy PAL 190;4;4;1;1;100,0;PAL;;190;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_U_EN_LG.png
Seaking Pre;Lillie's Determination;Lillie's Determination MEG 119;4;4;1;1;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Seaking Pre;Maximum Belt;Maximum Belt TEF 154;1;1;1;1;100,0;TEF;;154;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_154_UR_EN_LG.png
Seaking Pre;Mega Lopunny ex;Mega Lopunny ex PFL 84;1;1;1;1;100,0;PFL;;84;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_84_D_EN_LG.png
Seaking Pre;Nest Ball;Nest Ball SVI 181;2;2;1;1;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Seaking Pre;Night Stretcher;Night Stretcher ASC 196;1;1;1;1;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Seaking Pre;Psyduck;Psyduck ASC 39;1;1;1;1;100,0;ASC;;39;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_39_C_EN_LG.png
Seaking Pre;Seaking;Seaking TWM 45;3;3;1;1;100,0;TWM;;45;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_45_C_EN_LG.png
Seaking Pre;Shaymin;Shaymin TEF 13;1;1;1;1;100,0;TEF;;13;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_13_U_EN_LG.png
Seaking Pre;Super Rod;Super Rod PAL 188;1;1;1;1;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Seaking Pre;Thwackey;Thwackey TWM 15;4;4;1;1;100,0;TWM;;15;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_15_C_EN_LG.png
Seaking Pre;Ultra Ball;Ultra Ball MEG 131;3;3;1;1;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Seaking Pre;Vitality Band;Vitality Band SSH 185;1;1;1;1;100,0;SSH;;185;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSH/SSH_185_U_EN_LG.png
Sharpedo Toxtricity;Arven;Arven SVI 166;1;1;1;1;100,0;SVI;;166;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_166_U_EN_LG.png
Sharpedo Toxtricity;Binding Mochi;Binding Mochi SFA 55;2;2;1;1;100,0;SFA;;55;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_55_U_EN_LG.png
Sharpedo Toxtricity;Boss's Orders;Boss's Orders MEG 114;3;3;1;1;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Sharpedo Toxtricity;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;4;4;1;1;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_C_EN_LG.png
Sharpedo Toxtricity;Budew;Budew ASC 16;2;2;1;1;100,0;ASC;;16;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_16_C_EN_LG.png
Sharpedo Toxtricity;Carvanha;Carvanha TEF 42;3;3;1;1;100,0;TEF;;42;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_42_C_EN_LG.png
Sharpedo Toxtricity;Counter Catcher;Counter Catcher PAR 160;1;1;1;1;100,0;PAR;;160;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_160_U_EN_LG.png
Sharpedo Toxtricity;Darkness Energy;Darkness Energy CRZ 158;8;8;1;1;100,0;CRZ;;158;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_158_UR_EN_LG.png
Sharpedo Toxtricity;Fezandipiti ex;Fezandipiti ex ASC 142;1;1;1;1;100,0;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Sharpedo Toxtricity;Gravity Mountain;Gravity Mountain SSP 177;1;1;1;1;100,0;SSP;;177;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_177_U_EN_LG.png
Sharpedo Toxtricity;Hilda;Hilda WHT 84;1;1;1;1;100,0;WHT;;84;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/WHT/WHT_84_U_EN_LG.png
Sharpedo Toxtricity;Iono;Iono PAF 80;3;3;1;1;100,0;PAF;;80;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_80_U_EN_LG.png
Sharpedo Toxtricity;Lillie's Determination;Lillie's Determination MEG 119;4;4;1;1;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Sharpedo Toxtricity;Mega Sharpedo ex;Mega Sharpedo ex PFL 61;2;2;1;1;100,0;PFL;;61;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_61_D_EN_LG.png
Sharpedo Toxtricity;Munkidori;Munkidori ASC 99;3;3;1;1;100,0;ASC;;99;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_99_R_EN_LG.png
Sharpedo Toxtricity;Nest Ball;Nest Ball SVI 181;3;3;1;1;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Sharpedo Toxtricity;Night Stretcher;Night Stretcher ASC 196;1;1;1;1;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Sharpedo Toxtricity;Pecharunt ex;Pecharunt ex SFA 39;1;1;1;1;100,0;SFA;;39;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_39_D_EN_LG.png
Sharpedo Toxtricity;Pokégear 3.0;Pokégear 3.0 SVI 186;1;1;1;1;100,0;SVI;;186;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_186_C_EN_LG.png
Sharpedo Toxtricity;Professor Turo's Scenario;Professor Turo's Scenario PAR 171;1;1;1;1;100,0;PAR;;171;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_171_U_EN_LG.png
Sharpedo Toxtricity;Psyduck;Psyduck ASC 39;1;1;1;1;100,0;ASC;;39;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_39_C_EN_LG.png
Sharpedo Toxtricity;Super Rod;Super Rod PAL 188;1;1;1;1;100,0;PAL;;188;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_188_C_EN_LG.png
Sharpedo Toxtricity;Team Rocket's Watchtower;Team Rocket's Watchtower ASC 210;2;2;1;1;100,0;ASC;;210;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_210_U_EN_LG.png
Sharpedo Toxtricity;Tool Scrapper;Tool Scrapper ASC 212;1;1;1;1;100,0;ASC;;212;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_212_C_EN_LG.png
Sharpedo Toxtricity;Toxel;Toxel SVI 71;2;2;1;1;100,0;SVI;;71;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_71_C_EN_LG.png
Sharpedo Toxtricity;Toxtricity;Toxtricity SVI 72;2;2;1;1;100,0;SVI;;72;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_72_U_EN_LG.png
Sharpedo Toxtricity;Ultra Ball;Ultra Ball MEG 131;3;3;1;1;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Sharpedo Toxtricity;Unfair Stamp;Unfair Stamp TWM 165;1;1;1;1;100,0;TWM;;165;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_165_UR_EN_LG.png
Sharpedo Toxtricity;Yveltal;Yveltal SFA 35;1;1;1;1;100,0;SFA;;35;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_35_U_EN_LG.png
Slowking Scr;Academy at Night;Academy at Night SFA 54;4;4;1;1;100,0;SFA;;54;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_54_U_EN_LG.png
Slowking Scr;Annihilape;Annihilape SSP 100;1;1;1;1;100,0;SSP;;100;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_100_U_EN_LG.png
Slowking Scr;Buddy-Buddy Poffin;Buddy-Buddy Poffin ASC 184;4;4;1;1;100,0;ASC;;184;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_184_C_EN_LG.png
Slowking Scr;Budew;Budew ASC 16;1;1;1;1;100,0;ASC;;16;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_16_C_EN_LG.png
Slowking Scr;Ciphermaniac's Codebreaking;Ciphermaniac's Codebreaking TEF 145;3;3;1;1;100,0;TEF;;145;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_145_U_EN_LG.png
Slowking Scr;Conkeldurr;Conkeldurr TWM 105;1;1;1;1;100,0;TWM;;105;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_105_U_EN_LG.png
Slowking Scr;Fezandipiti ex;Fezandipiti ex ASC 142;1;1;1;1;100,0;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Slowking Scr;Jet Energy;Jet Energy PAL 190;3;3;1;1;100,0;PAL;;190;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_190_U_EN_LG.png
Slowking Scr;Kyurem;Kyurem SFA 47;2;2;1;1;100,0;SFA;;47;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_47_U_EN_LG.png
Slowking Scr;Lana's Aid;Lana's Aid TWM 155;2;2;1;1;100,0;TWM;;155;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_155_U_EN_LG.png
Slowking Scr;Latias ex;Latias ex SSP 76;1;1;1;1;100,0;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_76_D_EN_LG.png
Slowking Scr;Lillie's Determination;Lillie's Determination MEG 119;4;4;1;1;100,0;MEG;;119;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_119_U_EN_LG.png
Slowking Scr;Natu;Natu PAR 71;2;2;1;1;100,0;PAR;;71;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_71_C_EN_LG.png
Slowking Scr;Nest Ball;Nest Ball SVI 181;1;1;1;1;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Slowking Scr;Night Stretcher;Night Stretcher ASC 196;3;3;1;1;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Slowking Scr;Powerglass;Powerglass SFA 63;1;1;1;1;100,0;SFA;;63;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_63_U_EN_LG.png
Slowking Scr;Professor's Research;Professor's Research PRE 122;2;2;1;1;100,0;PRE;;122;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_122_C_EN_LG.png
Slowking Scr;Psychic Energy;Psychic Energy CRZ 156;6;6;1;1;100,0;CRZ;;156;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_156_UR_EN_LG.png
Slowking Scr;Regigigas;Regigigas PRE 86;1;1;1;1;100,0;PRE;;86;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PRE/PRE_86_U_EN_LG.png
Slowking Scr;Reversal Energy;Reversal Energy PAL 192;1;1;1;1;100,0;PAL;;192;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_192_U_EN_LG.png
Slowking Scr;Secret Box;Secret Box TWM 163;1;1;1;1;100,0;TWM;;163;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_163_UR_EN_LG.png
Slowking Scr;Slowking;Slowking SCR 58;3;3;1;1;100,0;SCR;;58;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_58_U_EN_LG.png
Slowking Scr;Slowpoke;Slowpoke SCR 57;4;3;1;1;100,0;SCR;;57;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_57_C_EN_LG.png
Slowking Scr;Tatsugiri;Tatsugiri SVI 62;1;1;1;1;100,0;SVI;;62;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_62_U_EN_LG.png
Slowking Scr;Technical Machine: Devolution;Technical Machine: Devolution PAR 177;1;1;1;1;100,0;PAR;;177;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_177_U_EN_LG.png
Slowking Scr;Ultra Ball;Ultra Ball MEG 131;3;3;1;1;100,0;MEG;;131;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_131_C_EN_LG.png
Slowking Scr;Wondrous Patch;Wondrous Patch PFL 94;1;1;1;1;100,0;PFL;;94;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PFL/PFL_94_U_EN_LG.png
Slowking Scr;Xatu;Xatu PGO 33;2;2;1;1;100,0;PGO;;33;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PGO/PGO_33_U_EN_LG.png
Tera Box;Area Zero Underdepths;Area Zero Underdepths SCR 131;16;3;6;6;100,0;SCR;;131;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_131_U_EN_LG.png
Tera Box;Boss's Orders;Boss's Orders MEG 114;12;2;6;6;100,0;MEG;;114;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_114_U_EN_LG.png
Tera Box;Crispin;Crispin SCR 133;22;4;6;6;100,0;SCR;;133;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_133_U_EN_LG.png
Tera Box;Ditto;Ditto MEW 132;6;1;6;6;100,0;MEW;;132;Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_132_R_EN_LG.png
Tera Box;Earthen Vessel;Earthen Vessel PAR 163;6;1;6;6;100,0;PAR;;163;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_163_U_EN_LG.png
Tera Box;Energy Switch;Energy Switch MEG 115;12;2;6;6;100,0;MEG;;115;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEG/MEG_115_C_EN_LG.png
Tera Box;Fan Rotom;Fan Rotom ASC 171;12;2;6;6;100,0;ASC;;171;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_171_C_EN_LG.png
Tera Box;Fezandipiti ex;Fezandipiti ex ASC 142;6;1;6;6;100,0;ASC;;142;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_142_D_EN_LG.png
Tera Box;Grass Energy;Grass Energy CRZ 152;23;4;6;6;100,0;CRZ;;152;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_152_UR_EN_LG.png
Tera Box;Hoothoot;Hoothoot SCR 114;24;4;6;6;100,0;SCR;;114;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_114_C_EN_LG.png
Tera Box;Iron Leaves ex;Iron Leaves ex TEF 25;6;1;6;6;100,0;TEF;;25;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_25_D_EN_LG.png
Tera Box;Latias ex;Latias ex SSP 76;6;1;6;6;100,0;SSP;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_76_D_EN_LG.png
Tera Box;Lightning Energy;Lightning Energy CRZ 155;6;1;6;6;100,0;CRZ;;155;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_155_UR_EN_LG.png
Tera Box;Lillie's Clefairy ex;Lillie's Clefairy ex ASC 76;6;1;6;6;100,0;ASC;;76;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_76_D_EN_LG.png
Tera Box;Metal Energy;Metal Energy CRZ 159;8;3;6;6;100,0;CRZ;;159;Ultra Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/CRZ/CRZ_159_UR_EN_LG.png
Tera Box;Mew ex;Mew ex MEW 151;6;1;6;6;100,0;MEW;;151;Double Rare;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_151_D_EN_LG.png
Tera Box;Nest Ball;Nest Ball SVI 181;24;4;6;6;100,0;SVI;;181;Uncommon;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_181_U_EN_LG.png
Tera Box;Night Stretcher;Night Stretcher ASC 196;8;2;6;6;100,0;ASC;;196;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/ASC/ASC_196_C_EN_LG.png
Tera Box;Noctowl;Noctowl TEF 127;24;4;6;6;100,0;TEF;;127;Common;https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_127_C_EN_LG.png
